532.761996029117,220794
532.767069573221,201226
532.772143031928,218538
532.777216405234,232677
532.782289693135,216577
532.787362895626,220463
532.792436012701,232533
532.797509044357,222956
532.802581990589,224698
532.807654851391,262587
532.81272762676,237729
532.817800316691,236767
532.822872921178,245271
532.827945440218,256972
532.833017873805,224963
532.838090221934,220029
532.843162484602,209830
532.848234661804,195516
532.853306753534,198823
532.858378759788,190188
532.863450680561,225048
532.86852251585,249474
532.873594265648,210515
532.878665929951,189262
532.883737508755,182401
532.888809002055,197309
532.893880409846,220974
532.898951732124,219721
532.904022968884,212621
532.90909412012,218600
532.914165185829,200150
532.919236166006,188375
532.924307060646,181578
532.929377869745,181579
532.934448593297,200357
532.939519231298,218677
532.944589783744,205041
532.949660250629,208620
532.954730631949,231984
532.959800927699,256333
532.964871137875,215256
532.969941262472,204133
532.975011301485,223071
532.98008125491,219764
532.985151122742,229864
532.990220904975,214439
532.995290601607,215305
533.000360212631,219401
533.005429738043,187870
533.010499177838,189699
533.015568532013,202156
533.020637800561,186693
533.025706983479,162775
533.030776080762,144280
533.035845092404,182938
533.040914018402,183204
533.045982858751,152194
533.051051613445,161131
533.056120282481,200426
533.061188865853,177835
533.066257363558,174036
533.071325775589,165361
533.076394101944,141503
533.081462342616,140414
533.086530497601,206973
533.091598566895,188394
533.096666550493,216370
533.101734448389,207908
533.106802260581,202594
533.111869987062,226672
533.116937627828,208345
533.122005182875,188757
533.127072652197,186964
533.132140035791,180298
533.137207333651,198702
533.142274545773,204677
533.147341672151,214093
533.152408712783,206766
533.157475667662,182053
533.162542536783,177674
533.167609320144,201586
533.172676017738,191357
533.177742629561,181033
533.182809155608,188959
533.187875595875,202438
533.192941950357,200488
533.198008219049,198145
533.203074401947,205209
533.208140499046,201517
533.213206510341,183694
533.218272435827,172709
533.223338275501,177501
533.228404029357,183705
533.23346969739,164962
533.238535279596,150998
533.243600775971,149029
533.248666186509,131389
533.253731511206,150946
533.258796750057,165033
533.263861903058,153876
533.268926970203,153764
533.273991951489,157677
533.279056846911,165531
533.284121656463,163824
533.289186380141,170221
533.294251017941,150935
533.299315569857,136487
533.304380035886,146695
533.309444416023,152994
533.314508710262,151964
533.319572918599,162600
533.32463704103,151850
533.329701077549,146809
533.334765028153,159209
533.339828892836,159105
533.344892671594,165568
533.349956364422,160140
533.355019971316,159921
533.360083492271,150184
533.365146927281,161464
533.370210276343,160375
533.375273539452,141861
533.380336716603,150143
533.385399807791,158362
533.390462813012,149081
533.395525732262,134171
533.400588565534,148439
533.405651312826,167095
533.410713974132,174126
533.415776549447,166355
533.420839038767,170254
533.425901442087,165093
533.430963759403,186650
533.436025990709,169886
533.441088136001,165754
533.446150195275,150476
533.451212168526,162513
533.456274055749,158788
533.46133585694,167586
533.466397572093,203039
533.471459201204,187444
533.476520744269,161107
533.481582201283,158556
533.486643572241,159641
533.491704857138,157830
533.49676605597,140291
533.501827168733,140181
533.506888195421,135536
533.511949136029,138499
533.517009990554,142541
533.522070758991,169115
533.527131441334,163965
533.53219203758,165806
533.537252547723,154050
533.542312971759,136711
533.547373309683,156839
533.552433561491,167857
533.557493727178,167619
533.562553806739,156555
533.567613800169,148335
533.572673707465,149676
533.577733528621,147934
533.582793263632,125176
533.587852912494,121714
533.592912475203,116521
533.597971951753,105805
533.603031342141,97919
533.60809064636,112233
533.613149864407,138333
533.618208996278,134704
533.623268041966,143737
533.628327001469,48737
533.63338587478,-22976
533.638444661896,45332
533.643503362811,9059
533.648561977522,-4210
533.653620506023,21949
533.65867894831,-15218
533.663737304378,18029
533.668795574222,73035
533.673853757838,99715
533.678911855222,16852
533.683969866367,27566
533.689027791271,46853
533.694085629928,44994
533.699143382333,28310
533.704201048483,-1172
533.709258628371,47341
533.714316121994,9870
533.719373529347,-20188
533.724430850425,107886
533.729488085224,94670
533.734545233739,90839
533.739602295965,140875
533.744659271898,127850
533.749716161533,108606
533.754772964865,133437
533.75982968189,124690
533.764886312603,106070
533.769942856999,72740
533.774999315074,73868
533.780055686824,98336
533.785111972242,118940
533.790168171326,144338
533.79522428407,154648
533.800280310469,150094
533.805336250519,121747
533.810392104215,106993
533.815447871553,112427
533.820503552528,130147
533.825559147135,125029
533.83061465537,117675
